"ID";"Populatie";"KenmerkenVanHuishoudens";"RegioS";"Perioden";"ParticuliereHuishoudens_1";"GemiddeldGestandaardiseerdInkomen_3";"MediaanGestandaardiseerdInkomen_4"
"62672";"1050010";"1013601";"PV31  ";"2016JJ00";"    34.6";"    38.1";"    33.1"
"62673";"1050010";"1013601";"PV31  ";"2017JJ00";"    34.7";"    39.8";"    34.4"
"62674";"1050010";"1013601";"PV31  ";"2018JJ00";"    35.7";"    41.0";"    34.9"
"62675";"1050010";"1013601";"PV31  ";"2019JJ00";"    36.2";"    48.5";"    36.6"
"62676";"1050010";"1013601";"PV31  ";"2020JJ00";"    34.8";"    46.1";"    38.4"
"67298";"1050010";"1013650";"NL01  ";"2011JJ00";"  2779.3";"    21.0";"    18.2"
"67299";"1050010";"1013650";"NL01  ";"2012JJ00";"  2849.3";"    21.3";"    18.5"
"67300";"1050010";"1013650";"NL01  ";"2013JJ00";"  2942.1";"    21.2";"    18.5"
"67301";"1050010";"1013650";"NL01  ";"2014JJ00";"  2973.8";"    22.5";"    18.9"
"67302";"1050010";"1013650";"NL01  ";"2015JJ00";"  2990.2";"    21.9";"    19.1"
"67303";"1050010";"1013650";"NL01  ";"2016JJ00";"  2985.9";"    22.6";"    19.5"
"67304";"1050010";"1013650";"NL01  ";"2017JJ00";"  2988.0";"    24.0";"    19.9"
"67305";"1050010";"1013650";"NL01  ";"2018JJ00";"  2935.8";"    23.7";"    20.3"
"67306";"1050010";"1013650";"NL01  ";"2019JJ00";"  2914.8";"    25.6";"    21.2"
"67307";"1050010";"1013650";"NL01  ";"2020JJ00";"  2984.5";"    25.4";"    21.8"
"67309";"1050010";"1013650";"LD01  ";"2011JJ00";"   314.6";"    19.7";"    17.8"
"67310";"1050010";"1013650";"LD01  ";"2012JJ00";"   322.4";"    20.1";"    18.1"
"67311";"1050010";"1013650";"LD01  ";"2013JJ00";"   332.4";"    19.9";"    18.1"
"67312";"1050010";"1013650";"LD01  ";"2014JJ00";"   334.7";"    20.8";"    18.5"
"67313";"1050010";"1013650";"LD01  ";"2015JJ00";"   336.4";"    20.5";"    18.7"
"67314";"1050010";"1013650";"LD01  ";"2016JJ00";"   334.3";"    21.3";"    19.1"
"67315";"1050010";"1013650";"LD01  ";"2017JJ00";"   333.1";"    22.1";"    19.5"
"67316";"1050010";"1013650";"LD01  ";"2018JJ00";"   326.7";"    22.1";"    19.8"
"67317";"1050010";"1013650";"LD01  ";"2019JJ00";"   324.4";"    23.5";"    20.7"
"67318";"1050010";"1013650";"LD01  ";"2020JJ00";"   330.2";"    23.8";"    21.4"
"67320";"1050010";"1013650";"LD02  ";"2011JJ00";"   552.0";"    20.9";"    18.4"
"67321";"1050010";"1013650";"LD02  ";"2012JJ00";"   568.1";"    21.2";"    18.7"
"67322";"1050010";"1013650";"LD02  ";"2013JJ00";"   590.5";"    21.0";"    18.7"
"67323";"1050010";"1013650";"LD02  ";"2014JJ00";"   597.4";"    22.3";"    19.1"
"67324";"1050010";"1013650";"LD02  ";"2015JJ00";"   600.8";"    21.7";"    19.3"
"67325";"1050010";"1013650";"LD02  ";"2016JJ00";"   601.0";"    22.4";"    19.7"
"67326";"1050010";"1013650";"LD02  ";"2017JJ00";"   603.6";"    23.6";"    20.1"
"67327";"1050010";"1013650";"LD02  ";"2018JJ00";"   594.3";"    23.3";"    20.4"
"67328";"1050010";"1013650";"LD02  ";"2019JJ00";"   591.3";"    25.3";"    21.4"
"67329";"1050010";"1013650";"LD02  ";"2020JJ00";"   603.5";"    25.2";"    22.0"
"67331";"1050010";"1013650";"LD03  ";"2011JJ00";"  1301.4";"    21.2";"    18.0"
"67332";"1050010";"1013650";"LD03  ";"2012JJ00";"  1333.5";"    21.6";"    18.3"
"67333";"1050010";"1013650";"LD03  ";"2013JJ00";"  1374.6";"    21.5";"    18.2"
"67334";"1050010";"1013650";"LD03  ";"2014JJ00";"  1390.6";"    22.9";"    18.7"
"67335";"1050010";"1013650";"LD03  ";"2015JJ00";"  1397.3";"    22.3";"    18.9"
"67336";"1050010";"1013650";"LD03  ";"2016JJ00";"  1395.7";"    22.9";"    19.2"
"67337";"1050010";"1013650";"LD03  ";"2017JJ00";"  1394.5";"    24.5";"    19.7"
"67338";"1050010";"1013650";"LD03  ";"2018JJ00";"  1368.6";"    24.1";"    20.1"
"67339";"1050010";"1013650";"LD03  ";"2019JJ00";"  1356.1";"    26.2";"    21.0"
"67340";"1050010";"1013650";"LD03  ";"2020JJ00";"  1394.7";"    25.8";"    21.6"
"67342";"1050010";"1013650";"LD04  ";"2011JJ00";"   610.8";"    21.1";"    18.8"
"67343";"1050010";"1013650";"LD04  ";"2012JJ00";"   625.0";"    21.5";"    19.1"
"67344";"1050010";"1013650";"LD04  ";"2013JJ00";"   644.4";"    21.4";"    19.1"
"67345";"1050010";"1013650";"LD04  ";"2014JJ00";"   651.2";"    22.6";"    19.5"
"67346";"1050010";"1013650";"LD04  ";"2015JJ00";"   655.7";"    22.1";"    19.7"
"67347";"1050010";"1013650";"LD04  ";"2016JJ00";"   654.9";"    22.8";"    20.1"
"67348";"1050010";"1013650";"LD04  ";"2017JJ00";"   656.8";"    24.1";"    20.5"
"67349";"1050010";"1013650";"LD04  ";"2018JJ00";"   646.2";"    23.8";"    20.8"
"67350";"1050010";"1013650";"LD04  ";"2019JJ00";"   643.0";"    25.7";"    21.8"
"67351";"1050010";"1013650";"LD04  ";"2020JJ00";"   656.0";"    25.5";"    22.4"
"67353";"1050010";"1013650";"PV20  ";"2011JJ00";"   113.6";"    18.0";"    16.7"
"67354";"1050010";"1013650";"PV20  ";"2012JJ00";"   116.3";"    18.4";"    16.9"
"67355";"1050010";"1013650";"PV20  ";"2013JJ00";"   120.2";"    18.1";"    16.8"
"67356";"1050010";"1013650";"PV20  ";"2014JJ00";"   121.3";"    19.0";"    17.3"
"67357";"1050010";"1013650";"PV20  ";"2015JJ00";"   122.4";"    18.7";"    17.5"
"67358";"1050010";"1013650";"PV20  ";"2016JJ00";"   120.3";"    19.5";"    17.9"
"67359";"1050010";"1013650";"PV20  ";"2017JJ00";"   118.2";"    20.4";"    18.4"
"67360";"1050010";"1013650";"PV20  ";"2018JJ00";"   114.9";"    20.5";"    18.8"
"67361";"1050010";"1013650";"PV20  ";"2019JJ00";"   113.6";"    22.0";"    19.7"
"67362";"1050010";"1013650";"PV20  ";"2020JJ00";"   115.8";"    22.3";"    20.3"
"67364";"1050010";"1013650";"PV21  ";"2011JJ00";"   112.6";"    20.2";"    18.1"
"67365";"1050010";"1013650";"PV21  ";"2012JJ00";"   116.0";"    20.6";"    18.4"
"67366";"1050010";"1013650";"PV21  ";"2013JJ00";"   120.0";"    20.6";"    18.5"
"67367";"1050010";"1013650";"PV21  ";"2014JJ00";"   121.1";"    21.4";"    18.8"
"67368";"1050010";"1013650";"PV21  ";"2015JJ00";"   121.4";"    21.0";"    19.0"
"67369";"1050010";"1013650";"PV21  ";"2016JJ00";"   120.8";"    21.6";"    19.4"
"67370";"1050010";"1013650";"PV21  ";"2017JJ00";"   120.9";"    22.5";"    19.7"
"67371";"1050010";"1013650";"PV21  ";"2018JJ00";"   118.8";"    22.5";"    20.1"
"67372";"1050010";"1013650";"PV21  ";"2019JJ00";"   118.1";"    23.9";"    20.9"
"67373";"1050010";"1013650";"PV21  ";"2020JJ00";"   120.4";"    24.0";"    21.6"
"67375";"1050010";"1013650";"PV22  ";"2011JJ00";"    88.4";"    21.2";"    18.9"
"67376";"1050010";"1013650";"PV22  ";"2012JJ00";"    90.2";"    21.6";"    19.3"
"67377";"1050010";"1013650";"PV22  ";"2013JJ00";"    92.2";"    21.4";"    19.3"
"67378";"1050010";"1013650";"PV22  ";"2014JJ00";"    92.3";"    22.5";"    19.8"
"67379";"1050010";"1013650";"PV22  ";"2015JJ00";"    92.7";"    22.2";"    20.0"
"67380";"1050010";"1013650";"PV22  ";"2016JJ00";"    93.1";"    23.1";"    20.4"
"67381";"1050010";"1013650";"PV22  ";"2017JJ00";"    94.0";"    23.7";"    20.7"
"67382";"1050010";"1013650";"PV22  ";"2018JJ00";"    92.9";"    23.6";"    21.0"
"67383";"1050010";"1013650";"PV22  ";"2019JJ00";"    92.7";"    24.9";"    21.9"
"67384";"1050010";"1013650";"PV22  ";"2020JJ00";"    94.1";"    25.3";"    22.6"
"67386";"1050010";"1013650";"PV23  ";"2011JJ00";"   180.5";"    20.4";"    18.2"
"67387";"1050010";"1013650";"PV23  ";"2012JJ00";"   185.4";"    20.7";"    18.5"
"67388";"1050010";"1013650";"PV23  ";"2013JJ00";"   192.0";"    20.6";"    18.4"
"67389";"1050010";"1013650";"PV23  ";"2014JJ00";"   193.0";"    21.7";"    18.9"
"67390";"1050010";"1013650";"PV23  ";"2015JJ00";"   193.7";"    21.3";"    19.1"
"67391";"1050010";"1013650";"PV23  ";"2016JJ00";"   193.8";"    21.8";"    19.4"
"67392";"1050010";"1013650";"PV23  ";"2017JJ00";"   194.2";"    22.9";"    19.8"
"67393";"1050010";"1013650";"PV23  ";"2018JJ00";"   191.0";"    22.7";"    20.1"
"67394";"1050010";"1013650";"PV23  ";"2019JJ00";"   190.0";"    24.6";"    21.1"
"67395";"1050010";"1013650";"PV23  ";"2020JJ00";"   193.6";"    24.6";"    21.7"
"67397";"1050010";"1013650";"PV24  ";"2011JJ00";"    48.9";"    19.7";"    17.7"
"67398";"1050010";"1013650";"PV24  ";"2012JJ00";"    51.2";"    19.8";"    17.9"
"67399";"1050010";"1013650";"PV24  ";"2013JJ00";"    53.8";"    19.8";"    17.9"
"67400";"1050010";"1013650";"PV24  ";"2014JJ00";"    54.7";"    21.0";"    18.4"
"67401";"1050010";"1013650";"PV24  ";"2015JJ00";"    54.7";"    20.9";"    18.7"
"67402";"1050010";"1013650";"PV24  ";"2016JJ00";"    54.7";"    21.6";"    19.2"
"67403";"1050010";"1013650";"PV24  ";"2017JJ00";"    55.5";"    22.7";"    19.7"
"67404";"1050010";"1013650";"PV24  ";"2018JJ00";"    54.7";"    22.6";"    20.0"
"67405";"1050010";"1013650";"PV24  ";"2019JJ00";"    54.4";"    24.1";"    21.0"
"67406";"1050010";"1013650";"PV24  ";"2020JJ00";"    56.5";"    24.3";"    21.6"
"67408";"1050010";"1013650";"PV25  ";"2011JJ00";"   322.5";"    21.3";"    18.7"
"67409";"1050010";"1013650";"PV25  ";"2012JJ00";"   331.6";"    21.7";"    19.0"
"67410";"1050010";"1013650";"PV25  ";"2013JJ00";"   344.7";"    21.5";"    18.9"
"67411";"1050010";"1013650";"PV25  ";"2014JJ00";"   349.7";"    22.8";"    19.4"
"67412";"1050010";"1013650";"PV25  ";"2015JJ00";"   352.3";"    22.1";"    19.5"
"67413";"1050010";"1013650";"PV25  ";"2016JJ00";"   352.6";"    22.8";"    19.9"
"67414";"1050010";"1013650";"PV25  ";"2017JJ00";"   353.9";"    24.0";"    20.3"
"67415";"1050010";"1013650";"PV25  ";"2018JJ00";"   348.6";"    23.8";"    20.7"
"67416";"1050010";"1013650";"PV25  ";"2019JJ00";"   346.9";"    25.9";"    21.7"
"67417";"1050010";"1013650";"PV25  ";"2020JJ00";"   353.4";"    25.6";"    22.3"
"67419";"1050010";"1013650";"PV26  ";"2011JJ00";"   188.6";"    22.2";"    18.9"
"67420";"1050010";"1013650";"PV26  ";"2012JJ00";"   193.1";"    22.7";"    19.2"
"67421";"1050010";"1013650";"PV26  ";"2013JJ00";"   200.1";"    22.5";"    19.1"
"67422";"1050010";"1013650";"PV26  ";"2014JJ00";"   203.4";"    24.0";"    19.6"
"67423";"1050010";"1013650";"PV26  ";"2015JJ00";"   204.5";"    23.6";"    19.7"
"67424";"1050010";"1013650";"PV26  ";"2016JJ00";"   203.7";"    24.2";"    20.2"
"67425";"1050010";"1013650";"PV26  ";"2017JJ00";"   202.7";"    25.9";"    20.8"
"67426";"1050010";"1013650";"PV26  ";"2018JJ00";"   198.8";"    25.5";"    21.2"
"67427";"1050010";"1013650";"PV26  ";"2019JJ00";"   197.8";"    27.7";"    22.3"
"67428";"1050010";"1013650";"PV26  ";"2020JJ00";"   202.5";"    27.5";"    22.9"
"67430";"1050010";"1013650";"PV27  ";"2011JJ00";"   456.4";"    21.4";"    18.1"
"67431";"1050010";"1013650";"PV27  ";"2012JJ00";"   466.9";"    22.0";"    18.4"
"67432";"1050010";"1013650";"PV27  ";"2013JJ00";"   480.4";"    21.9";"    18.3"
"67433";"1050010";"1013650";"PV27  ";"2014JJ00";"   486.1";"    23.3";"    18.8"
"67434";"1050010";"1013650";"PV27  ";"2015JJ00";"   487.1";"    22.8";"    19.0"
"67435";"1050010";"1013650";"PV27  ";"2016JJ00";"   486.0";"    23.5";"    19.4"
"67436";"1050010";"1013650";"PV27  ";"2017JJ00";"   486.4";"    25.1";"    19.8"
"67437";"1050010";"1013650";"PV27  ";"2018JJ00";"   477.7";"    24.7";"    20.2"
"67438";"1050010";"1013650";"PV27  ";"2019JJ00";"   473.5";"    26.7";"    21.1"
"67439";"1050010";"1013650";"PV27  ";"2020JJ00";"   491.7";"    26.1";"    21.6"
"67441";"1050010";"1013650";"PV28  ";"2011JJ00";"   587.7";"    20.7";"    17.6"
"67442";"1050010";"1013650";"PV28  ";"2012JJ00";"   603.3";"    21.0";"    17.9"
"67443";"1050010";"1013650";"PV28  ";"2013JJ00";"   622.3";"    20.9";"    17.8"
"67444";"1050010";"1013650";"PV28  ";"2014JJ00";"   629.1";"    22.1";"    18.2"
"67445";"1050010";"1013650";"PV28  ";"2015JJ00";"   633.3";"    21.5";"    18.4"
"67446";"1050010";"1013650";"PV28  ";"2016JJ00";"   633.3";"    22.1";"    18.8"
"67447";"1050010";"1013650";"PV28  ";"2017JJ00";"   632.3";"    23.7";"    19.2"
"67448";"1050010";"1013650";"PV28  ";"2018JJ00";"   619.7";"    23.2";"    19.6"
"67449";"1050010";"1013650";"PV28  ";"2019JJ00";"   612.7";"    25.4";"    20.5"
"67450";"1050010";"1013650";"PV28  ";"2020JJ00";"   627.4";"    25.0";"    21.1"
"67452";"1050010";"1013650";"PV29  ";"2011JJ00";"    68.7";"    21.8";"    19.4"
"67453";"1050010";"1013650";"PV29  ";"2012JJ00";"    70.2";"    22.1";"    19.9"
"67454";"1050010";"1013650";"PV29  ";"2013JJ00";"    71.8";"    22.1";"    19.8"
"67455";"1050010";"1013650";"PV29  ";"2014JJ00";"    72.1";"    23.3";"    20.2"
"67456";"1050010";"1013650";"PV29  ";"2015JJ00";"    72.4";"    22.7";"    20.3"
"67457";"1050010";"1013650";"PV29  ";"2016JJ00";"    72.8";"    23.1";"    20.6"
"67458";"1050010";"1013650";"PV29  ";"2017JJ00";"    73.1";"    24.2";"    21.0"
"67459";"1050010";"1013650";"PV29  ";"2018JJ00";"    72.4";"    23.8";"    21.2"
"67460";"1050010";"1013650";"PV29  ";"2019JJ00";"    72.1";"    25.6";"    22.2"
"67461";"1050010";"1013650";"PV29  ";"2020JJ00";"    73.1";"    25.6";"    22.9"
"67463";"1050010";"1013650";"PV30  ";"2011JJ00";"   395.9";"    21.5";"    19.0"
"67464";"1050010";"1013650";"PV30  ";"2012JJ00";"   405.6";"    21.9";"    19.3"
"67465";"1050010";"1013650";"PV30  ";"2013JJ00";"   419.6";"    21.8";"    19.3"
"67466";"1050010";"1013650";"PV30  ";"2014JJ00";"   424.4";"    23.2";"    19.7"
"67467";"1050010";"1013650";"PV30  ";"2015JJ00";"   428.1";"    22.5";"    19.9"
"67468";"1050010";"1013650";"PV30  ";"2016JJ00";"   427.4";"    23.2";"    20.3"
"67469";"1050010";"1013650";"PV30  ";"2017JJ00";"   429.5";"    24.7";"    20.7"
"67470";"1050010";"1013650";"PV30  ";"2018JJ00";"   422.1";"    24.3";"    21.0"
"67471";"1050010";"1013650";"PV30  ";"2019JJ00";"   419.7";"    26.4";"    22.0"
"67472";"1050010";"1013650";"PV30  ";"2020JJ00";"   428.4";"    26.0";"    22.6"
"67474";"1050010";"1013650";"PV31  ";"2011JJ00";"   214.9";"    20.4";"    18.4"
"67475";"1050010";"1013650";"PV31  ";"2012JJ00";"   219.4";"    20.7";"    18.7"
"67476";"1050010";"1013650";"PV31  ";"2013JJ00";"   224.8";"    20.7";"    18.7"
"67477";"1050010";"1013650";"PV31  ";"2014JJ00";"   226.7";"    21.6";"    19.2"
"67478";"1050010";"1013650";"PV31  ";"2015JJ00";"   227.7";"    21.5";"    19.4"
"67479";"1050010";"1013650";"PV31  ";"2016JJ00";"   227.5";"    22.1";"    19.8"
"67480";"1050010";"1013650";"PV31  ";"2017JJ00";"   227.3";"    23.0";"    20.2"
"67481";"1050010";"1013650";"PV31  ";"2018JJ00";"   224.1";"    22.9";"    20.5"
"67482";"1050010";"1013650";"PV31  ";"2019JJ00";"   223.3";"    24.4";"    21.4"
"67483";"1050010";"1013650";"PV31  ";"2020JJ00";"   227.6";"    24.6";"    22.0"
"72105";"1050010";"1013700";"NL01  ";"2011JJ00";"  2329.3";"    22.9";"    19.8"
"72106";"1050010";"1013700";"NL01  ";"2012JJ00";"  2381.1";"    23.4";"    20.2"
"72107";"1050010";"1013700";"NL01  ";"2013JJ00";"  2437.2";"    23.3";"    20.2"
"72108";"1050010";"1013700";"NL01  ";"2014JJ00";"  2452.1";"    24.8";"    20.7"
"72109";"1050010";"1013700";"NL01  ";"2015JJ00";"  2455.9";"    24.2";"    20.9"
"72110";"1050010";"1013700";"NL01  ";"2016JJ00";"  2458.3";"    24.9";"    21.3"
"72111";"1050010";"1013700";"NL01  ";"2017JJ00";"  2472.4";"    26.3";"    21.8"
"72112";"1050010";"1013700";"NL01  ";"2018JJ00";"  2451.6";"    25.8";"    22.1"
"72113";"1050010";"1013700";"NL01  ";"2019JJ00";"  2457.0";"    27.9";"    23.1"
"72114";"1050010";"1013700";"NL01  ";"2020JJ00";"  2498.5";"    27.6";"    23.7"
"72116";"1050010";"1013700";"LD01  ";"2011JJ00";"   256.6";"    21.8";"    19.3"
"72117";"1050010";"1013700";"LD01  ";"2012JJ00";"   261.0";"    22.3";"    19.8"
"72118";"1050010";"1013700";"LD01  ";"2013JJ00";"   265.4";"    22.3";"    19.9"
"72119";"1050010";"1013700";"LD01  ";"2014JJ00";"   265.4";"    23.3";"    20.3"
"72120";"1050010";"1013700";"LD01  ";"2015JJ00";"   265.4";"    23.0";"    20.5"
"72121";"1050010";"1013700";"LD01  ";"2016JJ00";"   265.3";"    23.7";"    21.0"
"72122";"1050010";"1013700";"LD01  ";"2017JJ00";"   265.9";"    24.6";"    21.4"
"72123";"1050010";"1013700";"LD01  ";"2018JJ00";"   263.9";"    24.4";"    21.7"
"72124";"1050010";"1013700";"LD01  ";"2019JJ00";"   264.5";"    25.9";"    22.7"
"72125";"1050010";"1013700";"LD01  ";"2020JJ00";"   268.4";"    26.2";"    23.3"
"72127";"1050010";"1013700";"LD02  ";"2011JJ00";"   466.5";"    22.7";"    19.8"
"72128";"1050010";"1013700";"LD02  ";"2012JJ00";"   478.3";"    23.1";"    20.2"
"72129";"1050010";"1013700";"LD02  ";"2013JJ00";"   492.1";"    23.0";"    20.3"
"72130";"1050010";"1013700";"LD02  ";"2014JJ00";"   495.6";"    24.5";"    20.8"
"72131";"1050010";"1013700";"LD02  ";"2015JJ00";"   495.9";"    23.8";"    21.0"
"72132";"1050010";"1013700";"LD02  ";"2016JJ00";"   496.4";"    24.5";"    21.5"
"72133";"1050010";"1013700";"LD02  ";"2017JJ00";"   499.5";"    25.8";"    21.9"
"72134";"1050010";"1013700";"LD02  ";"2018JJ00";"   496.1";"    25.4";"    22.2"
"72135";"1050010";"1013700";"LD02  ";"2019JJ00";"   498.6";"    27.5";"    23.2"
"72136";"1050010";"1013700";"LD02  ";"2020JJ00";"   507.2";"    27.3";"    23.9"
"72138";"1050010";"1013700";"LD03  ";"2011JJ00";"  1073.8";"    23.5";"    19.8"
"72139";"1050010";"1013700";"LD03  ";"2012JJ00";"  1097.9";"    23.9";"    20.2"
"72140";"1050010";"1013700";"LD03  ";"2013JJ00";"  1123.0";"    23.9";"    20.1"
"72141";"1050010";"1013700";"LD03  ";"2014JJ00";"  1130.6";"    25.5";"    20.6"
"72142";"1050010";"1013700";"LD03  ";"2015JJ00";"  1132.0";"    24.8";"    20.8"
"72143";"1050010";"1013700";"LD03  ";"2016JJ00";"  1133.7";"    25.4";"    21.2"
"72144";"1050010";"1013700";"LD03  ";"2017JJ00";"  1140.8";"    27.1";"    21.8"
"72145";"1050010";"1013700";"LD03  ";"2018JJ00";"  1130.2";"    26.5";"    22.0"
"72146";"1050010";"1013700";"LD03  ";"2019JJ00";"  1131.1";"    28.8";"    23.0"
"72147";"1050010";"1013700";"LD03  ";"2020JJ00";"  1150.2";"    28.3";"    23.7"
"72149";"1050010";"1013700";"LD04  ";"2011JJ00";"   532.0";"    22.6";"    19.9"
"72150";"1050010";"1013700";"LD04  ";"2012JJ00";"   543.8";"    23.0";"    20.3"
"72151";"1050010";"1013700";"LD04  ";"2013JJ00";"   556.5";"    23.0";"    20.4"
"72152";"1050010";"1013700";"LD04  ";"2014JJ00";"   560.5";"    24.4";"    20.9"
"72153";"1050010";"1013700";"LD04  ";"2015JJ00";"   562.6";"    23.8";"    21.1"
"72154";"1050010";"1013700";"LD04  ";"2016JJ00";"   562.9";"    24.5";"    21.5"
"72155";"1050010";"1013700";"LD04  ";"2017JJ00";"   566.2";"    25.9";"    22.0"
"72156";"1050010";"1013700";"LD04  ";"2018JJ00";"   561.4";"    25.4";"    22.2"
"72157";"1050010";"1013700";"LD04  ";"2019JJ00";"   562.8";"    27.4";"    23.2"
"72158";"1050010";"1013700";"LD04  ";"2020JJ00";"   572.6";"    27.1";"    23.8"
"72160";"1050010";"1013700";"PV20  ";"2011JJ00";"    83.8";"    21.1";"    18.6"
"72161";"1050010";"1013700";"PV20  ";"2012JJ00";"    85.2";"    21.7";"    19.0"
"72162";"1050010";"1013700";"PV20  ";"2013JJ00";"    86.4";"    21.5";"    19.1"
"72163";"1050010";"1013700";"PV20  ";"2014JJ00";"    86.3";"    22.6";"    19.6"
"72164";"1050010";"1013700";"PV20  ";"2015JJ00";"    86.5";"    22.3";"    19.8"
"72165";"1050010";"1013700";"PV20  ";"2016JJ00";"    86.5";"    22.9";"    20.2"
"72166";"1050010";"1013700";"PV20  ";"2017JJ00";"    86.6";"    23.8";"    20.7"
"72167";"1050010";"1013700";"PV20  ";"2018JJ00";"    85.8";"    23.5";"    20.9"
"72168";"1050010";"1013700";"PV20  ";"2019JJ00";"    86.1";"    25.1";"    21.9"
"72169";"1050010";"1013700";"PV20  ";"2020JJ00";"    87.3";"    25.5";"    22.6"
"72171";"1050010";"1013700";"PV21  ";"2011JJ00";"    95.0";"    21.8";"    19.4"
"72172";"1050010";"1013700";"PV21  ";"2012JJ00";"    96.9";"    22.3";"    19.9"
"72173";"1050010";"1013700";"PV21  ";"2013JJ00";"    99.0";"    22.6";"    20.0"
"72174";"1050010";"1013700";"PV21  ";"2014JJ00";"    98.9";"    23.4";"    20.4"
"72175";"1050010";"1013700";"PV21  ";"2015JJ00";"    98.7";"    23.0";"    20.6"
"72176";"1050010";"1013700";"PV21  ";"2016JJ00";"    98.2";"    23.6";"    21.1"
"72177";"1050010";"1013700";"PV21  ";"2017JJ00";"    98.3";"    24.6";"    21.6"
"72178";"1050010";"1013700";"PV21  ";"2018JJ00";"    97.6";"    24.5";"    21.8"
"72179";"1050010";"1013700";"PV21  ";"2019JJ00";"    97.7";"    26.0";"    22.7"
"72180";"1050010";"1013700";"PV21  ";"2020JJ00";"    99.3";"    26.2";"    23.4"
"72182";"1050010";"1013700";"PV22  ";"2011JJ00";"    77.7";"    22.4";"    20.0"
"72183";"1050010";"1013700";"PV22  ";"2012JJ00";"    78.9";"    23.0";"    20.4"
"72184";"1050010";"1013700";"PV22  ";"2013JJ00";"    80.0";"    22.8";"    20.5"
"72185";"1050010";"1013700";"PV22  ";"2014JJ00";"    80.1";"    24.0";"    21.0"
"72186";"1050010";"1013700";"PV22  ";"2015JJ00";"    80.2";"    23.7";"    21.3"
"72187";"1050010";"1013700";"PV22  ";"2016JJ00";"    80.7";"    24.7";"    21.7"
"72188";"1050010";"1013700";"PV22  ";"2017JJ00";"    81.0";"    25.4";"    22.2"
"72189";"1050010";"1013700";"PV22  ";"2018JJ00";"    80.4";"    25.2";"    22.4"
"72190";"1050010";"1013700";"PV22  ";"2019JJ00";"    80.7";"    26.5";"    23.4"
"72191";"1050010";"1013700";"PV22  ";"2020JJ00";"    81.8";"    26.9";"    24.1"
"72193";"1050010";"1013700";"PV23  ";"2011JJ00";"   152.1";"    22.1";"    19.5"
"72194";"1050010";"1013700";"PV23  ";"2012JJ00";"   155.6";"    22.5";"    19.9"
"72195";"1050010";"1013700";"PV23  ";"2013JJ00";"   159.6";"    22.5";"    19.9"
"72196";"1050010";"1013700";"PV23  ";"2014JJ00";"   159.7";"    23.8";"    20.4"
"72197";"1050010";"1013700";"PV23  ";"2015JJ00";"   159.5";"    23.3";"    20.7"
